sample,collection,genus,species,IS1,IS110,IS1182,IS1380,IS1595,IS1634,IS200/IS605,IS21,IS256,IS3,IS30,IS4,IS481,IS5,IS6,IS607,IS630,IS66,IS701,IS91,IS982,ISAS1,ISKRA4,ISL3,ISNCY,new
SRX23626217,ncbi_nanopore,Klebsiella,pneumoniae,10,8,0,0,0,0,0,4,0,23,1,1,0,13,17,0,4,4,0,2,0,0,2,0,9,0
GCA_905338005.2,ncbi_complete,Klebsiella,pneumoniae,16,3,0,3,0,0,1,5,1,17,0,2,0,10,11,0,5,7,0,1,0,0,0,2,7,0
SRX12727956,ncbi_nanopore,Klebsiella,pneumoniae,5,1,1,3,0,0,1,3,0,16,0,1,0,4,6,0,0,2,0,1,0,0,0,3,8,4
GCF_029624915.1,ncbi_complete,Klebsiella,pneumoniae,6,3,0,1,0,0,0,3,0,13,0,0,0,3,11,0,0,2,0,2,0,0,0,1,10,4
SRX12278271,ncbi_nanopore,Klebsiella,pneumoniae,27,1,1,0,0,0,0,2,0,11,0,0,2,6,9,0,0,5,0,0,0,0,0,2,9,0
GCA_905338015.2,ncbi_complete,Klebsiella,pneumoniae,9,5,0,1,0,0,0,2,0,16,0,2,0,3,3,0,0,0,0,0,0,0,0,0,8,0
ERX5141149,ncbi_nanopore,Klebsiella,pneumoniae,12,3,0,0,0,0,0,6,2,15,0,2,0,6,4,0,7,9,0,0,0,0,0,0,10,2
SRX5984766,ncbi_nanopore,Klebsiella,pneumoniae,5,3,1,0,0,0,1,4,0,11,0,0,0,10,2,0,0,3,0,7,0,0,0,1,8,4
GCF_026626185.1,ncbi_complete,Klebsiella,pneumoniae,3,4,1,2,0,0,2,4,2,8,0,2,0,14,15,0,0,1,0,4,0,0,2,0,9,7
ERX5205506,ncbi_nanopore,Klebsiella,pneumoniae,12,10,0,6,0,0,5,6,0,26,0,1,0,19,6,0,1,7,0,0,0,0,0,2,10,0
SRX23626037,ncbi_nanopore,Klebsiella,pneumoniae,4,1,1,0,0,0,0,2,1,20,0,0,0,2,11,0,0,1,0,1,0,0,0,0,9,0
GCF_035620095.1,ncbi_complete,Klebsiella,pneumoniae,8,8,2,1,0,0,0,4,0,30,0,0,1,24,14,0,2,2,0,3,0,0,1,0,7,1
GCF_002258145.4,ncbi_complete,Klebsiella,pneumoniae,3,3,2,2,0,0,0,3,0,11,0,0,1,18,15,0,0,0,0,2,0,0,0,0,7,0
GCA_030387945.1,ncbi_complete,Klebsiella,pneumoniae,2,2,0,0,0,0,1,3,1,56,0,0,0,0,0,0,1,0,0,0,0,0,0,2,6,0
GCF_025884075.1,ncbi_complete,Klebsiella,pneumoniae,10,4,1,0,0,0,0,4,1,9,0,0,1,5,19,0,3,2,0,3,0,0,1,0,7,0
GCF_002833445.1,ncbi_complete,Klebsiella,pneumoniae,7,4,1,1,0,0,1,8,0,12,0,2,0,13,10,0,0,0,0,1,0,0,0,1,8,2
SRX12728405,ncbi_nanopore,Klebsiella,pneumoniae,5,6,1,2,0,0,6,4,1,14,0,1,0,16,6,0,1,2,0,2,0,0,1,7,11,0
GCF_019900745.2,ncbi_complete,Klebsiella,pneumoniae,3,2,0,0,0,0,0,4,1,19,0,0,0,14,0,0,0,3,0,0,0,0,0,0,8,0
GCF_026168415.1,ncbi_complete,Klebsiella,pneumoniae,7,6,0,2,0,0,0,4,1,16,0,0,0,18,2,0,1,2,0,1,0,0,0,0,7,0
SRX14830119,ncbi_nanopore,Klebsiella,pneumoniae,7,8,1,0,0,0,1,3,0,19,0,0,1,18,8,0,0,4,0,17,0,0,0,1,11,0
SRX9600977,ncbi_nanopore,Klebsiella,pneumoniae,4,10,0,0,0,0,0,2,0,18,0,3,2,56,0,0,3,3,0,0,0,0,0,3,9,0
GCF_020525905.1,ncbi_complete,Klebsiella,pneumoniae,3,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2
GCF_018394355.1,ncbi_complete,Klebsiella,pneumoniae,1,2,0,1,0,0,2,2,1,16,0,0,0,1,8,0,3,1,0,1,0,0,0,0,8,2
SRX16121481,ncbi_nanopore,Klebsiella,pneumoniae,8,0,1,1,0,0,0,3,0,14,0,0,0,7,3,0,1,0,0,0,0,0,0,0,6,0
GCF_019703125.1,ncbi_complete,Klebsiella,pneumoniae,4,1,2,0,0,0,0,4,1,13,0,0,0,22,5,0,0,1,0,0,0,0,0,0,7,0
GCF_013408625.1,ncbi_complete,Klebsiella,pneumoniae,1,0,0,0,0,0,0,2,0,8,0,0,0,2,0,0,1,0,0,0,0,0,0,0,7,0
GCF_030685615.1,ncbi_complete,Klebsiella,pneumoniae,0,0,0,0,0,0,0,2,1,15,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7,0
GCF_035621535.1,ncbi_complete,Klebsiella,pneumoniae,8,11,2,2,0,0,0,4,0,27,0,0,1,36,14,0,2,2,0,3,0,0,1,0,7,1
SRX22589737,ncbi_nanopore,Klebsiella,pneumoniae,4,4,1,2,0,0,3,4,0,20,0,0,1,23,17,0,2,0,0,1,0,0,0,0,9,0
SRX9718959,ncbi_nanopore,Klebsiella,pneumoniae,5,3,1,0,0,0,1,4,0,11,0,0,0,6,4,0,0,3,0,1,0,0,0,2,8,2
GCF_014041735.2,ncbi_complete,Klebsiella,pneumoniae,9,5,2,2,0,0,1,3,0,17,0,0,1,29,16,0,0,2,0,0,0,0,0,2,8,0
GCF_008121515.1,ncbi_complete,Klebsiella,pneumoniae,7,7,1,0,0,0,1,5,0,21,0,0,0,19,12,0,0,4,0,1,0,0,0,1,9,1
GCF_029541765.1,ncbi_complete,Klebsiella,pneumoniae,0,2,0,0,0,0,0,2,0,7,1,0,0,1,0,0,0,2,0,0,0,0,0,0,7,0
GCF_037279725.1,ncbi_complete,Klebsiella,pneumoniae,8,6,0,0,0,0,2,3,0,28,1,0,0,9,3,0,1,5,0,2,0,0,0,4,12,0
GCA_905217755.2,ncbi_complete,Klebsiella,pneumoniae,8,3,0,6,0,0,1,3,0,18,0,1,0,6,5,0,0,0,0,0,0,0,0,1,7,0
GCF_019703065.1,ncbi_complete,Klebsiella,pneumoniae,4,1,1,0,0,0,0,3,1,15,0,0,0,23,5,0,0,1,0,0,0,0,0,0,7,0
GCF_029624975.1,ncbi_complete,Klebsiella,pneumoniae,6,3,0,1,0,0,0,3,0,13,0,0,0,3,11,0,0,2,0,2,0,0,0,1,10,4
ERX5205546,ncbi_nanopore,Klebsiella,pneumoniae,4,1,0,1,0,0,0,2,0,12,0,0,0,2,10,0,0,1,0,2,0,0,0,1,8,4
ERX5017794,ncbi_nanopore,Klebsiella,pneumoniae,5,0,1,0,0,0,1,4,0,16,0,0,0,21,5,0,0,3,0,0,0,0,0,4,8,0
GCF_002752905.1,ncbi_complete,Klebsiella,pneumoniae,0,1,0,0,0,0,1,3,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,11,0
GCA_030388035.1,ncbi_complete,Klebsiella,pneumoniae,2,0,0,1,0,0,0,5,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,2,9,1
DRX324978,ncbi_nanopore,Klebsiella,pneumoniae,4,1,0,0,0,0,0,3,1,21,0,0,1,4,0,0,1,2,0,0,0,0,0,0,8,0
SRX2870021,ncbi_nanopore,Klebsiella,pneumoniae,5,3,2,0,0,0,0,2,0,11,0,0,0,15,1,0,1,0,0,2,0,0,0,0,8,1
SRX13363074,ncbi_nanopore,Klebsiella,pneumoniae,21,13,0,3,0,0,2,3,1,10,1,2,0,5,8,0,6,0,0,2,0,0,1,1,9,6
SRX7585702,ncbi_nanopore,Klebsiella,pneumoniae,3,1,1,0,0,0,0,3,0,12,0,0,0,14,5,0,0,0,0,0,0,0,0,1,8,6
SRX5826737,ncbi_nanopore,Klebsiella,pneumoniae,3,1,0,0,0,0,0,5,1,13,0,1,0,6,7,0,1,1,0,0,0,0,0,0,10,0
ERX5085125,ncbi_nanopore,Klebsiella,pneumoniae,9,11,1,0,0,0,5,6,0,26,0,1,0,31,17,0,0,12,0,1,0,0,0,0,12,5
SRX15717090,ncbi_nanopore,Klebsiella,pneumoniae,0,5,0,0,0,0,1,3,0,13,0,1,0,0,1,0,0,1,0,0,0,0,0,0,9,0
ERX5542864,ncbi_nanopore,Klebsiella,pneumoniae,13,4,0,6,0,0,1,4,0,20,0,2,0,10,8,0,0,3,0,1,0,0,0,3,7,4
ERX5205548,ncbi_nanopore,Klebsiella,pneumoniae,16,0,0,0,0,0,1,4,1,13,0,2,0,5,6,0,6,3,0,0,0,0,0,2,8,0
GCF_024585245.1,ncbi_complete,Klebsiella,pneumoniae,4,7,0,2,0,0,1,3,0,8,1,1,0,14,14,0,0,0,0,5,0,0,0,1,12,5
DRX317556,ncbi_nanopore,Klebsiella,pneumoniae,9,3,2,3,0,0,0,3,0,17,0,0,2,34,15,0,0,3,0,2,0,0,0,0,7,0
GCF_004319525.1,ncbi_complete,Klebsiella,pneumoniae,9,3,0,3,0,0,4,6,1,12,0,1,0,16,13,0,6,4,0,2,0,0,0,2,11,2
GCF_904866255.1,ncbi_complete,Klebsiella,pneumoniae,6,1,0,1,0,0,1,4,0,19,0,0,0,4,7,0,0,2,0,0,0,0,3,2,11,0
GCF_904866205.1,ncbi_complete,Klebsiella,pneumoniae,0,0,0,0,0,0,0,2,1,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0
GCF_023703835.1,ncbi_complete,Klebsiella,pneumoniae,0,0,0,0,0,0,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
GCF_904866405.1,ncbi_complete,Klebsiella,pneumoniae,7,5,0,1,0,0,0,4,1,11,0,0,0,17,12,0,0,6,0,2,0,0,0,1,14,4
SRX19272868,ncbi_nanopore,Klebsiella,pneumoniae,5,4,3,0,0,0,0,4,1,22,2,0,2,15,2,0,1,13,0,3,0,0,0,0,11,1
GCF_006459145.1,ncbi_complete,Klebsiella,pneumoniae,8,3,0,6,0,0,1,2,1,14,1,3,0,19,13,0,1,0,0,3,0,0,0,1,11,2
GCF_004014965.1,ncbi_complete,Klebsiella,pneumoniae,3,1,0,0,0,0,0,3,0,10,0,0,0,5,3,0,0,1,0,0,0,0,0,0,10,0
GCF_040282925.1,ncbi_complete,Klebsiella,pneumoniae,6,4,2,4,0,0,0,4,1,15,0,0,1,20,17,0,0,0,0,2,0,0,2,0,7,0
GCF_022434435.1,ncbi_complete,Klebsiella,pneumoniae,5,4,1,0,0,0,1,4,0,17,0,0,0,19,7,0,0,4,0,4,0,0,0,2,9,4
GCF_030061645.1,ncbi_complete,Klebsiella,pneumoniae,8,8,0,0,0,0,4,3,1,15,1,0,0,12,9,0,2,2,0,1,0,0,0,1,6,1
GCF_002192335.1,ncbi_complete,Klebsiella,pneumoniae,5,3,3,0,0,0,1,6,1,15,0,0,0,14,10,0,0,5,0,2,0,0,0,1,9,1
GCF_014041645.2,ncbi_complete,Klebsiella,pneumoniae,10,3,2,2,0,0,0,3,0,24,0,2,1,18,18,0,0,1,0,3,0,0,1,0,8,1
ERX4647220,ncbi_nanopore,Klebsiella,pneumoniae,6,1,1,0,0,0,1,4,0,14,0,0,1,20,8,0,0,3,0,0,0,0,0,4,8,3
GCF_001675125.1,ncbi_complete,Klebsiella,pneumoniae,3,0,1,0,0,0,1,3,0,16,0,0,0,18,9,0,0,0,0,0,0,0,0,2,8,2
GCF_002853385.2,ncbi_complete,Klebsiella,pneumoniae,3,1,0,0,0,0,1,2,1,11,1,0,0,3,3,0,0,0,0,0,0,0,0,2,7,1
SRX14830061,ncbi_nanopore,Klebsiella,pneumoniae,5,6,2,1,0,0,1,3,0,21,0,0,1,22,11,0,0,5,0,0,0,0,0,2,10,2
SRX12728272,ncbi_nanopore,Klebsiella,pneumoniae,1,6,0,0,0,0,1,2,2,10,1,0,0,6,6,0,1,2,0,2,0,0,1,0,8,0
GCA_030388545.1,ncbi_complete,Klebsiella,pneumoniae,6,4,1,0,0,0,0,4,0,23,0,0,0,17,7,0,1,0,0,4,0,0,0,0,12,2
GCF_024498895.1,ncbi_complete,Klebsiella,pneumoniae,1,2,2,3,0,0,0,3,0,15,0,0,1,35,8,0,0,0,0,0,0,0,0,0,7,0
GCF_015238655.1,ncbi_complete,Klebsiella,pneumoniae,8,6,2,4,0,0,0,4,0,20,0,1,1,29,17,0,0,1,0,0,0,0,1,0,8,1
SRX22881429,ncbi_nanopore,Klebsiella,pneumoniae,6,2,0,1,0,0,0,3,1,20,0,0,1,5,10,0,0,3,0,2,0,0,0,1,9,2
GCF_015139975.1,ncbi_complete,Klebsiella,pneumoniae,7,5,0,1,0,0,0,4,0,15,0,0,1,2,2,0,0,1,0,2,0,0,1,1,8,0
SRX13374666,ncbi_nanopore,Klebsiella,pneumoniae,10,3,0,0,0,0,1,2,1,12,0,3,0,1,4,0,0,1,0,1,0,0,0,0,10,0
GCA_905232975.2,ncbi_complete,Klebsiella,pneumoniae,13,1,0,1,0,0,0,3,0,13,0,2,0,11,11,0,0,1,0,0,0,0,0,3,7,0
GCF_022438205.1,ncbi_complete,Klebsiella,pneumoniae,6,4,1,0,0,0,1,4,0,17,0,0,0,18,7,0,0,4,0,3,0,0,0,2,9,5
SRX13337432,ncbi_nanopore,Klebsiella,pneumoniae,6,5,0,1,0,0,0,4,1,10,0,0,0,3,10,0,0,4,0,2,0,0,0,1,9,2
SRX12728322,ncbi_nanopore,Klebsiella,pneumoniae,8,0,0,4,0,0,0,4,0,15,0,1,0,2,11,0,1,0,0,1,0,0,1,0,9,2
SRX12728164,ncbi_nanopore,Klebsiella,pneumoniae,4,7,0,1,0,0,1,2,1,17,1,0,0,9,10,0,1,0,0,0,0,0,0,1,8,0
ERX5017821,ncbi_nanopore,Klebsiella,pneumoniae,9,3,1,1,0,0,0,4,0,13,0,4,0,3,13,0,0,2,0,2,0,0,0,2,8,2
SRX12728327,ncbi_nanopore,Klebsiella,pneumoniae,4,2,0,1,0,0,0,8,1,11,0,0,0,2,5,0,1,2,0,3,0,0,1,1,7,2
GCF_003038215.3,ncbi_complete,Klebsiella,pneumoniae,7,7,2,1,0,0,3,3,0,19,0,1,2,39,18,0,1,0,0,2,0,0,1,0,7,0
GCF_904864465.1,ncbi_complete,Klebsiella,pneumoniae,5,8,0,2,0,0,0,2,1,11,1,3,0,5,4,0,1,0,0,2,0,0,0,0,11,0
GCF_030552975.1,ncbi_complete,Klebsiella,pneumoniae,5,4,0,3,0,0,4,5,1,18,1,17,0,17,14,0,0,0,0,3,0,0,0,3,10,6
GCF_024637895.1,ncbi_complete,Klebsiella,pneumoniae,1,0,0,0,0,0,0,2,0,5,1,0,0,6,5,0,0,0,0,2,0,0,0,2,6,1
ERX5205498,ncbi_nanopore,Klebsiella,pneumoniae,6,0,0,1,0,0,0,3,0,9,0,2,0,6,5,0,0,2,0,0,0,0,1,0,8,0
GCF_030020765.1,ncbi_complete,Klebsiella,pneumoniae,3,2,0,0,0,0,1,2,1,25,0,0,0,0,0,0,2,0,0,0,0,0,0,2,6,0
GCF_034341085.2,ncbi_complete,Klebsiella,pneumoniae,2,2,3,2,0,0,0,3,1,25,0,0,1,9,3,0,2,2,0,0,0,0,0,0,7,0
SRX9719002,ncbi_nanopore,Klebsiella,pneumoniae,11,6,0,1,0,0,0,4,1,14,0,0,0,29,8,0,5,8,0,1,0,0,0,0,7,0
SRX6930975,ncbi_nanopore,Klebsiella,pneumoniae,9,2,0,1,0,0,0,3,0,33,0,0,0,13,6,0,5,4,0,0,0,0,0,0,11,2
GCF_022354285.1,ncbi_complete,Klebsiella,pneumoniae,12,2,1,1,0,0,0,4,1,9,0,0,0,5,11,0,4,2,0,2,0,0,0,0,6,1
GCA_018140695.1,ncbi_complete,Klebsiella,pneumoniae,2,2,1,0,0,0,0,3,0,11,0,0,1,24,5,0,2,2,0,0,0,0,0,0,8,0
GCF_018283575.2,ncbi_complete,Klebsiella,pneumoniae,10,4,1,0,0,0,4,6,1,18,0,3,1,10,9,0,2,0,0,2,0,0,1,1,7,2
GCF_009833945.1,ncbi_complete,Klebsiella,pneumoniae,4,3,2,1,0,0,0,3,0,21,0,0,1,20,18,0,1,0,0,2,0,0,0,0,11,0
GCF_003790485.1,ncbi_complete,Klebsiella,pneumoniae,6,0,1,0,0,0,2,4,1,9,0,1,0,7,19,0,1,3,0,0,0,0,0,1,10,1
ERX5542879,ncbi_nanopore,Klebsiella,pneumoniae,10,10,0,1,0,0,4,3,0,18,0,2,1,6,8,0,1,1,0,1,0,0,0,2,9,0
GCF_017310345.1,ncbi_complete,Klebsiella,pneumoniae,6,3,2,3,0,0,0,3,0,14,0,3,2,20,18,0,0,0,0,0,0,0,1,0,7,2
SRX5532405,ncbi_nanopore,Klebsiella,pneumoniae,9,2,0,0,0,0,0,3,0,16,0,0,2,17,15,0,0,2,0,3,0,0,1,5,8,2
ERX5542886,ncbi_nanopore,Klebsiella,pneumoniae,12,1,0,1,0,0,0,3,0,13,0,2,0,10,6,0,0,1,0,0,0,0,0,4,7,2
SRX23626111,ncbi_nanopore,Klebsiella,pneumoniae,18,5,0,1,0,0,1,3,0,22,0,0,0,8,5,0,0,3,0,0,0,0,0,2,8,0
GCF_002248115.2,ncbi_complete,Klebsiella,pneumoniae,2,4,0,2,0,0,1,4,1,17,0,0,0,9,10,0,0,4,0,1,0,0,0,1,8,0
SRX12277728,ncbi_nanopore,Klebsiella,pneumoniae,4,2,1,2,0,0,0,2,1,12,0,0,1,1,17,0,0,0,0,1,0,0,0,1,9,6
GCA_905330675.2,ncbi_complete,Klebsiella,pneumoniae,6,1,0,4,0,0,0,3,0,19,0,3,0,3,5,0,0,0,0,0,0,0,0,1,6,1
GCF_003574235.1,ncbi_complete,Klebsiella,pneumoniae,7,4,0,2,0,0,4,4,2,13,0,1,0,12,10,0,2,3,0,2,0,0,0,0,8,5
GCF_003856595.1,ncbi_complete,Klebsiella,pneumoniae,2,1,0,1,0,0,0,4,0,16,0,0,0,2,5,0,1,0,0,0,0,0,1,3,10,3
ERX7573498,ncbi_nanopore,Klebsiella,pneumoniae,5,3,0,1,0,0,1,3,1,9,0,0,0,2,11,0,0,2,0,1,0,0,0,0,12,2
GCF_000445405.1,ncbi_complete,Klebsiella,pneumoniae,7,1,1,2,0,0,1,4,0,23,0,0,1,7,7,0,0,3,0,1,0,0,0,1,7,4
GCF_021655515.1,ncbi_complete,Klebsiella,pneumoniae,4,3,0,6,0,0,0,6,0,17,0,2,0,6,11,0,0,3,0,0,0,0,1,0,7,0
GCF_019334545.1,ncbi_complete,Klebsiella,pneumoniae,17,7,0,4,0,0,1,4,1,16,0,0,0,4,7,0,5,7,0,2,0,0,0,0,9,0
GCF_015356015.1,ncbi_complete,Klebsiella,pneumoniae,8,8,2,3,0,0,0,3,0,25,0,0,1,23,15,0,2,6,0,1,0,0,1,0,7,1
SRX14927037,ncbi_nanopore,Klebsiella,pneumoniae,17,11,0,2,0,0,2,3,1,11,1,3,0,5,15,0,6,0,0,1,0,0,1,1,9,8
GCA_030388125.1,ncbi_complete,Klebsiella,pneumoniae,11,6,1,0,0,0,1,5,1,9,0,0,2,7,3,0,5,2,0,1,0,0,0,0,7,1
ERX7850196,ncbi_nanopore,Klebsiella,pneumoniae,14,10,0,0,0,0,0,3,0,9,2,2,0,9,4,0,0,1,0,3,0,0,0,1,13,0
SRX12728340,ncbi_nanopore,Klebsiella,pneumoniae,5,2,0,0,0,0,1,3,0,9,1,1,1,6,11,0,0,2,0,1,0,0,2,2,11,0
GCF_037157695.1,ncbi_complete,Klebsiella,pneumoniae,3,3,2,2,0,0,0,2,0,14,0,0,1,28,11,0,0,0,0,0,0,0,0,0,7,0
GCF_002056475.1,ncbi_complete,Klebsiella,pneumoniae,8,0,1,0,0,0,1,4,1,20,0,0,0,25,11,0,0,0,0,0,0,1,0,1,8,3
GCF_004141975.1,ncbi_complete,Klebsiella,pneumoniae,7,2,0,2,0,0,1,2,0,18,0,0,0,7,12,0,0,4,0,2,0,0,0,4,11,1
GCA_905219155.2,ncbi_complete,Klebsiella,pneumoniae,8,10,1,0,0,0,1,4,0,15,0,0,1,21,10,0,0,0,0,0,0,0,0,1,10,1
GCF_030323605.1,ncbi_complete,Klebsiella,pneumoniae,2,2,0,0,0,0,0,3,0,18,0,0,0,7,0,0,2,2,0,0,0,0,0,0,7,0
GCF_028226055.1,ncbi_complete,Klebsiella,pneumoniae,9,5,2,2,0,0,1,3,0,18,0,0,1,28,17,0,0,2,0,2,0,0,0,2,8,0
ERX5205525,ncbi_nanopore,Klebsiella,pneumoniae,5,0,1,1,0,0,1,4,1,16,0,2,1,9,8,0,1,3,0,1,0,0,0,2,7,3
GCA_905217885.2,ncbi_complete,Klebsiella,pneumoniae,13,3,0,4,0,0,3,4,0,23,0,1,0,8,9,0,0,3,0,0,0,0,0,2,7,3
GCF_005854025.1,ncbi_complete,Klebsiella,pneumoniae,3,8,2,2,0,0,0,4,0,24,0,0,1,24,17,0,1,2,0,2,0,0,0,0,9,1
GCA_026256285.1,ncbi_complete,Klebsiella,pneumoniae,3,7,0,0,0,0,0,3,0,33,0,0,0,4,1,0,1,0,0,0,0,0,0,0,6,2
SRX19234667,ncbi_nanopore,Klebsiella,pneumoniae,2,2,0,1,0,0,0,4,1,17,1,0,0,8,8,0,1,2,0,0,0,0,1,3,7,4
SRX19938401,ncbi_nanopore,Klebsiella,pneumoniae,5,0,0,0,0,0,1,4,1,10,0,0,0,8,16,0,2,1,0,0,0,0,0,1,9,3
GCA_023539075.1,ncbi_complete,Klebsiella,pneumoniae,4,7,1,0,0,0,1,4,0,20,0,0,0,21,10,0,0,5,0,10,0,0,0,1,11,6
SRX22881475,ncbi_nanopore,Klebsiella,pneumoniae,5,5,0,1,0,0,0,3,1,22,0,0,1,12,12,0,0,4,0,1,0,0,1,1,8,2
ERX7573535,ncbi_nanopore,Klebsiella,pneumoniae,4,5,0,1,0,0,0,5,0,17,0,0,0,4,10,0,0,7,0,1,0,0,0,3,7,2
SRX5532451,ncbi_nanopore,Klebsiella,pneumoniae,4,1,2,0,0,0,0,3,0,10,0,0,0,19,8,0,0,0,0,0,0,1,0,1,9,0
ERX2806088,ncbi_nanopore,Klebsiella,pneumoniae,5,1,0,0,0,0,1,2,0,13,0,0,2,25,4,0,0,3,0,0,0,0,0,1,8,0
GCF_032343715.1,ncbi_complete,Klebsiella,pneumoniae,4,0,0,2,0,0,0,6,1,20,0,0,0,4,11,0,1,0,0,0,0,0,0,1,8,3
SRX15717093,ncbi_nanopore,Klebsiella,pneumoniae,2,4,0,0,0,0,0,2,1,11,0,0,0,2,2,0,0,3,0,0,0,0,0,0,7,0
GCF_024226435.1,ncbi_complete,Klebsiella,pneumoniae,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,7,0
DRX379645,ncbi_nanopore,Klebsiella,pneumoniae,6,26,0,0,0,0,0,2,0,26,0,0,2,13,1,0,0,0,0,0,0,0,0,0,11,0
SRX9030961,ncbi_nanopore,Klebsiella,pneumoniae,19,1,0,4,0,0,0,3,1,6,0,3,3,2,6,0,5,2,0,1,0,0,0,0,6,0
GCF_033847565.1,ncbi_complete,Klebsiella,pneumoniae,5,5,0,1,0,0,1,4,1,27,0,2,1,16,5,0,0,8,0,1,0,0,2,0,8,0
GCF_016066475.1,ncbi_complete,Klebsiella,pneumoniae,13,7,0,0,0,1,0,3,0,23,0,0,0,17,2,0,0,4,0,0,0,0,0,0,6,0
GCF_033868475.1,ncbi_complete,Klebsiella,pneumoniae,2,1,0,2,0,0,3,5,1,8,2,1,1,6,19,0,0,2,0,2,0,0,1,0,7,5
ERX9994805,ncbi_nanopore,Klebsiella,pneumoniae,6,11,0,0,0,0,0,4,1,22,0,0,0,33,12,0,0,14,0,2,0,0,0,0,10,2
GCF_009661535.2,ncbi_complete,Klebsiella,pneumoniae,4,0,0,1,0,0,0,2,1,28,0,0,0,4,7,0,0,0,0,0,0,0,1,0,6,3
ERX2806138,ncbi_nanopore,Klebsiella,pneumoniae,0,0,0,0,0,0,0,2,0,11,0,0,2,11,3,0,0,0,0,0,0,0,0,0,8,0
GCF_024917855.1,ncbi_complete,Klebsiella,pneumoniae,4,2,1,2,0,0,0,3,1,13,0,0,0,3,13,0,0,0,0,1,0,0,0,2,9,0
GCF_012166915.1,ncbi_complete,Klebsiella,pneumoniae,8,13,0,0,0,0,0,3,1,25,2,1,0,32,9,0,1,10,0,1,0,0,0,1,14,0
ERX5085121,ncbi_nanopore,Klebsiella,pneumoniae,5,2,0,0,0,0,0,3,0,5,0,2,0,3,2,0,0,0,0,0,0,0,0,0,7,2
GCF_023658125.1,ncbi_complete,Klebsiella,pneumoniae,4,3,1,0,0,0,0,3,0,17,0,0,0,19,5,0,0,0,0,4,0,0,0,0,10,2
SRX22867404,ncbi_nanopore,Klebsiella,pneumoniae,13,1,0,1,0,0,1,4,1,10,1,1,0,9,13,0,6,6,0,1,0,0,0,1,7,2
GCA_905329615.2,ncbi_complete,Klebsiella,pneumoniae,9,4,0,5,0,0,1,3,0,22,0,2,0,7,5,0,0,3,0,1,0,0,0,2,7,1
GCA_040436055.1,ncbi_complete,Klebsiella,pneumoniae,6,5,1,0,0,0,0,2,0,14,0,0,1,8,5,0,0,4,0,0,0,0,1,0,8,0
GCF_019823855.1,ncbi_complete,Klebsiella,pneumoniae,5,3,2,1,0,0,0,3,0,19,0,0,1,22,18,0,1,0,0,1,0,0,0,0,10,0
GCF_003031325.1,ncbi_complete,Klebsiella,pneumoniae,8,7,0,0,0,0,0,5,2,18,1,0,0,22,15,0,6,14,0,0,0,0,0,0,8,0
GCF_015289545.1,ncbi_complete,Klebsiella,pneumoniae,0,0,0,0,0,0,0,3,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,8,2
GCF_009661615.2,ncbi_complete,Klebsiella,pneumoniae,5,4,0,3,0,0,0,2,0,15,0,1,0,1,8,0,1,0,0,2,0,0,0,0,7,0
GCF_001529935.1,ncbi_complete,Klebsiella,pneumoniae,3,2,0,0,0,0,0,4,1,25,0,0,0,7,0,0,2,2,0,0,0,0,0,0,7,1
ERX2806127,ncbi_nanopore,Klebsiella,pneumoniae,5,0,0,3,0,0,1,3,0,14,0,4,2,9,3,0,0,5,0,1,0,0,0,2,8,5
GCF_023657835.1,ncbi_complete,Klebsiella,pneumoniae,4,2,0,1,0,0,0,2,0,12,0,0,0,2,9,0,0,0,0,2,0,0,0,1,9,2
GCF_003432225.1,ncbi_complete,Klebsiella,pneumoniae,1,4,0,0,0,0,0,3,1,11,0,0,0,7,5,0,0,3,0,1,0,0,0,1,6,2
SRX9600979,ncbi_nanopore,Klebsiella,pneumoniae,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
GCF_022434415.1,ncbi_complete,Klebsiella,pneumoniae,3,3,1,2,0,0,0,4,0,17,0,0,0,4,15,0,0,0,0,0,0,1,0,0,8,1
SRX5532431,ncbi_nanopore,Klebsiella,pneumoniae,0,0,1,0,0,0,0,1,0,10,0,0,1,11,11,0,0,0,0,0,0,0,0,0,7,0
ERX9899272,ncbi_nanopore,Klebsiella,pneumoniae,5,1,0,0,0,0,0,4,0,9,0,0,0,13,2,0,0,4,0,0,0,0,0,3,8,0
GCF_013729075.1,ncbi_complete,Klebsiella,pneumoniae,2,1,0,0,0,0,1,4,0,6,0,0,1,8,0,0,0,8,0,0,0,0,0,0,7,0
ERX5141315,ncbi_nanopore,Klebsiella,pneumoniae,6,1,0,2,0,0,0,3,0,14,0,2,0,7,17,0,0,1,0,1,0,0,1,2,8,4
